date,open,high,low,close
2023-12-18 12:00:00,1.2655,1.2673,1.2635,1.2645
2023-12-18 16:00:00,1.2643,1.2656,1.2629,1.2641
2023-12-18 20:00:00,1.26405,1.2653,1.2636,1.2653
2023-12-19 00:00:00,1.26535,1.2664,1.26495,1.26605
2023-12-19 04:00:00,1.266,1.26785,1.2651,1.2668
2023-12-19 08:00:00,1.2668,1.2714,1.2665,1.27025
2023-12-19 12:00:00,1.2702,1.27585,1.2702,1.2739
2023-12-19 16:00:00,1.2738,1.2762,1.272,1.27225
2023-12-19 20:00:00,1.2723,1.27365,1.2716,1.273
2023-12-20 00:00:00,1.273,1.2731,1.2716,1.272
2023-12-20 04:00:00,1.272,1.2725,1.2648,1.2662
2023-12-20 08:00:00,1.2664,1.268,1.2649,1.2651
2023-12-20 12:00:00,1.2651,1.2683,1.263,1.26675
2023-12-20 16:00:00,1.2668,1.2676,1.264,1.2642
2023-12-20 20:00:00,1.2641,1.2651,1.2625,1.264
2023-12-21 00:00:00,1.26405,1.2651,1.263,1.26345
2023-12-21 04:00:00,1.2634,1.2651,1.26305,1.2637
2023-12-21 08:00:00,1.2638,1.2675,1.2612,1.2666
2023-12-21 12:00:00,1.2666,1.2696,1.2645,1.2654
2023-12-21 16:00:00,1.2656,1.2693,1.2643,1.2684
2023-12-21 20:00:00,1.2685,1.2693,1.26725,1.2683
2023-12-22 00:00:00,1.2683,1.2692,1.2679,1.2684
2023-12-22 04:00:00,1.2684,1.2715,1.2681,1.2694
2023-12-22 08:00:00,1.2694,1.2744,1.2683,1.27335
2023-12-22 12:00:00,1.2734,1.2744,1.2693,1.2715
2023-12-22 16:00:00,1.2715,1.2729,1.269,1.27035
2023-12-25 12:00:00,1.2693,1.2698,1.2693,1.2698
2023-12-25 16:00:00,1.2696,1.2696,1.26855,1.2694
2023-12-25 20:00:00,1.26905,1.27125,1.2687,1.2704
2023-12-26 00:00:00,1.27035,1.2713,1.2699,1.27125
2023-12-26 04:00:00,1.2712,1.27135,1.2691,1.2695
2023-12-26 08:00:00,1.26955,1.2704,1.26865,1.2693
2023-12-26 12:00:00,1.2694,1.272,1.2685,1.2705
2023-12-26 16:00:00,1.2705,1.2724,1.2702,1.2722
2023-12-26 20:00:00,1.27235,1.2731,1.2716,1.27265
2023-12-27 00:00:00,1.2726,1.2729,1.27165,1.2725
2023-12-27 04:00:00,1.2725,1.2736,1.2724,1.2726
2023-12-27 08:00:00,1.27255,1.2739,1.26975,1.27355
2023-12-27 12:00:00,1.27355,1.2789,1.2731,1.2789
2023-12-27 16:00:00,1.2788,1.2803,1.2784,1.2795
2023-12-27 20:00:00,1.2794,1.2803,1.279,1.28
2023-12-28 00:00:00,1.28005,1.2815,1.27985,1.2814
2023-12-28 04:00:00,1.28125,1.2828,1.2805,1.2819
2023-12-28 08:00:00,1.2819,1.2819,1.2788,1.2791
2023-12-28 12:00:00,1.2792,1.2792,1.2738,1.2771
2023-12-28 16:00:00,1.277,1.27715,1.27125,1.2728
2023-12-28 20:00:00,1.27265,1.27445,1.2724,1.27345
2023-12-29 00:00:00,1.2735,1.27475,1.2729,1.2738
2023-12-29 04:00:00,1.27375,1.27725,1.2736,1.2747
